model,fase,region,rol,combinacio,ordre,repeticio,resposta_raw,raonament,decisio,opcio_generosa,tria_generosa,prob_generosa,prob_A,prob_B,prob_decisio
openai/gpt-5-mini,3,asia,responder,70,A,9,"<reasoning>I value fairness and the welfare of both players. The offer gives me $70 and the proposer $30, which is generous and benefits us both. Rejecting would punish neither fairness nor any wrongdoing but would only reduce welfare for both. Given my preference to help others and to secure a fair outcome for myself, accepting is the rational, prosocial choice.</reasoning>
<label>A</label>","I value fairness and the welfare of both players. The offer gives me $70 and the proposer $30, which is generous and benefits us both. Rejecting would punish neither fairness nor any wrongdoing but would only reduce welfare for both. Given my preference to help others and to secure a fair outcome for myself, accepting is the rational, prosocial choice.",accept,A,1,,,,
openai/gpt-5-mini,3,asia,responder,70,B,9,"<reasoning>The proposer is offering me $70 out of $100, which is a very generous split in my favor. Rejecting would leave both of us with $0, so rejecting would hurt my own welfare for no moral or strategic gain. Although I have a willingness to punish unfairness, this offer is not unfair to me; accepting maximizes my payoff and still leaves the proposer with $30. Given my cooperative orientation and the clear personal benefit, I accept.</reasoning>
<label>B</label>","The proposer is offering me $70 out of $100, which is a very generous split in my favor. Rejecting would leave both of us with $0, so rejecting would hurt my own welfare for no moral or strategic gain. Although I have a willingness to punish unfairness, this offer is not unfair to me; accepting maximizes my payoff and still leaves the proposer with $30. Given my cooperative orientation and the clear personal benefit, I accept.",accept,B,1,,,,
openai/gpt-5-mini,3,asia,responder,70,A,10,"<reasoning>The proposer offers me $70, which is a generous and clearly fair split in my favor. I value the well-being of others and also have a strong willingness to punish unfairness—but this offer is not unfair and rejecting it would only harm both of us. Accepting maximizes my payoff (70 vs 0) and rewards the proposer for a generous proposal, which aligns with my social preferences.</reasoning>
<label>A</label>","The proposer offers me $70, which is a generous and clearly fair split in my favor. I value the well-being of others and also have a strong willingness to punish unfairness—but this offer is not unfair and rejecting it would only harm both of us. Accepting maximizes my payoff (70 vs 0) and rewards the proposer for a generous proposal, which aligns with my social preferences.",accept,A,1,,,,
openai/gpt-5-mini,3,asia,responder,70,B,10,"<reasoning>The proposer offers me $70 out of $100, which is a very generous split in my favor. Rejecting would hurt both of us and serve no corrective purpose—there's no unfairness to punish here. My cultural inclination values others' well‑being, but also I will punish only when treated unfairly; since this offer is fair and beneficial, the rational and prosocial choice is to accept.</reasoning>
<label>B</label>","The proposer offers me $70 out of $100, which is a very generous split in my favor. Rejecting would hurt both of us and serve no corrective purpose—there's no unfairness to punish here. My cultural inclination values others' well‑being, but also I will punish only when treated unfairly; since this offer is fair and beneficial, the rational and prosocial choice is to accept.",accept,B,1,,,,
openai/gpt-5-mini,3,asia,responder,80,A,1,"<reasoning>The proposer offers me $80 out of $100, which is a very generous and fair split. From self-interest, accepting yields $80 whereas rejecting yields $0. My cultural and personal inclination values the well-being of others, so I also prefer the proposer to receive $20 rather than both of us getting nothing. My willingness to punish unfairness does not apply here because the offer is not unfair toward me. Therefore I accept.</reasoning>
<label>A</label>","The proposer offers me $80 out of $100, which is a very generous and fair split. From self-interest, accepting yields $80 whereas rejecting yields $0. My cultural and personal inclination values the well-being of others, so I also prefer the proposer to receive $20 rather than both of us getting nothing. My willingness to punish unfairness does not apply here because the offer is not unfair toward me. Therefore I accept.",accept,A,1,,,,
openai/gpt-5-mini,3,asia,responder,80,B,1,"<reasoning>The offer gives me $80 and the proposer $20. I value fairness and sometimes punish low offers, but this is generous and beneficial to both. Accepting maximizes my payoff and there is no reason to reject when I can receive $80 rather than nothing.</reasoning>
<label>B</label>","The offer gives me $80 and the proposer $20. I value fairness and sometimes punish low offers, but this is generous and beneficial to both. Accepting maximizes my payoff and there is no reason to reject when I can receive $80 rather than nothing.",accept,B,1,,,,
openai/gpt-5-mini,3,asia,responder,80,A,2,"<reasoning>The offer gives me $80 and the Proposer $20. Rejecting would hurt both of us (both get $0). I value others' well-being and am willing to sacrifice to punish unfairness toward me, but this offer is generous rather than unfair. Accepting maximizes my payoff while still leaving the proposer better off than rejection would. Therefore I accept.</reasoning>
<label>A</label>","The offer gives me $80 and the Proposer $20. Rejecting would hurt both of us (both get $0). I value others' well-being and am willing to sacrifice to punish unfairness toward me, but this offer is generous rather than unfair. Accepting maximizes my payoff while still leaving the proposer better off than rejection would. Therefore I accept.",accept,A,1,,,,
openai/gpt-5-mini,3,asia,responder,80,B,2,"<reasoning>I value both fairness and the well-being of others. I'm willing to punish unfair offers by rejecting them even at personal cost, but this proposal gives me $80 out of $100, which is generous and not unfair. Rejecting would hurt both me and the proposer (both get $0) and would not serve any fairness goal here. Accepting yields a large benefit to me while still leaving the proposer with $20, so I should accept.</reasoning>
<label>B</label>","I value both fairness and the well-being of others. I'm willing to punish unfair offers by rejecting them even at personal cost, but this proposal gives me $80 out of $100, which is generous and not unfair. Rejecting would hurt both me and the proposer (both get $0) and would not serve any fairness goal here. Accepting yields a large benefit to me while still leaving the proposer with $20, so I should accept.",accept,B,1,,,,
openai/gpt-5-mini,3,asia,responder,80,A,3,"<reasoning>I want to maximize the well‑being for both of us while also respecting fairness norms. The proposer is offering me $80, which is a very generous share. I only punish offers when they are unfair toward me; this is not one of those cases. Accepting gives me a large payoff and still leaves the proposer with something, so it is both beneficial and fair. Therefore I accept.</reasoning>
<label>A</label>","I want to maximize the well‑being for both of us while also respecting fairness norms. The proposer is offering me $80, which is a very generous share. I only punish offers when they are unfair toward me; this is not one of those cases. Accepting gives me a large payoff and still leaves the proposer with something, so it is both beneficial and fair. Therefore I accept.",accept,A,1,,,,
openai/gpt-5-mini,3,asia,responder,80,B,3,"<reasoning>I value the well-being of both myself and the proposer, and I am willing to punish offers I perceive as unfair even at personal cost. This offer ($80 to me, $20 to the proposer) is clearly generous and far from unfair toward me. Rejecting would hurt both of us (both get $0) with no fairness gain. Accepting preserves high personal payoff while also leaving the proposer with some reward. Therefore I accept.</reasoning>
<label>B</label>","I value the well-being of both myself and the proposer, and I am willing to punish offers I perceive as unfair even at personal cost. This offer ($80 to me, $20 to the proposer) is clearly generous and far from unfair toward me. Rejecting would hurt both of us (both get $0) with no fairness gain. Accepting preserves high personal payoff while also leaving the proposer with some reward. Therefore I accept.",accept,B,1,,,,
openai/gpt-5-mini,3,asia,responder,80,A,4,"<reasoning>The proposer offers me $80, which is a very generous split and clearly benefits my well-being without being unfair. My preference is to reward generosity and to secure resources for myself and others; punishment of unfairness is reserved for low or exploitative offers, which this is not. Rejecting would only harm both players and serve no constructive purpose here. Therefore I accept.</reasoning>
<label>A</label>","The proposer offers me $80, which is a very generous split and clearly benefits my well-being without being unfair. My preference is to reward generosity and to secure resources for myself and others; punishment of unfairness is reserved for low or exploitative offers, which this is not. Rejecting would only harm both players and serve no constructive purpose here. Therefore I accept.",accept,A,1,,,,
openai/gpt-5-mini,3,asia,responder,80,B,4,"<reasoning>I value fairness and the well-being of both players. The proposer has offered me $80 out of $100, which is a very generous and fair share for me. There is no need to punish here because the offer favors me, and accepting will give me a large gain while also leaving the proposer with something. Rejecting would only harm both of us for no moral or fairness reason. Therefore I will accept.</reasoning>
<label>B</label>","I value fairness and the well-being of both players. The proposer has offered me $80 out of $100, which is a very generous and fair share for me. There is no need to punish here because the offer favors me, and accepting will give me a large gain while also leaving the proposer with something. Rejecting would only harm both of us for no moral or fairness reason. Therefore I will accept.",accept,B,1,,,,
openai/gpt-5-mini,3,asia,responder,80,A,5,"<reasoning>The offer gives me $80 and the proposer $20. Accepting yields $80 to me; rejecting yields $0 to both. I value fairness and the well‑being of others, and I also punish unfairness when deserved—but this offer is highly generous and maximizes total and my personal payoff. Therefore I should accept.</reasoning>
<label>A</label>","The offer gives me $80 and the proposer $20. Accepting yields $80 to me; rejecting yields $0 to both. I value fairness and the well‑being of others, and I also punish unfairness when deserved—but this offer is highly generous and maximizes total and my personal payoff. Therefore I should accept.",accept,A,1,,,,
openai/gpt-5-mini,3,asia,responder,80,B,5,"<reasoning>The proposer offers me $80 out of $100, which is a very generous and fair split in my favour. My willingness to punish unfairness would only lead me to reject low or clearly unfair offers, but this is not such a case. Accepting maximizes my payoff ($80 vs $0 if I reject) and also leaves the proposer with something ($20), which aligns with my pro-social disposition. Therefore I should accept.</reasoning>
<label>B</label>","The proposer offers me $80 out of $100, which is a very generous and fair split in my favour. My willingness to punish unfairness would only lead me to reject low or clearly unfair offers, but this is not such a case. Accepting maximizes my payoff ($80 vs $0 if I reject) and also leaves the proposer with something ($20), which aligns with my pro-social disposition. Therefore I should accept.",accept,B,1,,,,
openai/gpt-5-mini,3,asia,responder,80,A,6,"<reasoning>As a responder who values others' well-being and social harmony, I prefer outcomes that benefit both players when offers are fair. The proposer is offering me $80 and keeping $20 — a very generous and equitable split in my favor. Rejecting would punish the proposer but would also cut off a large personal gain ($80) and reduce overall welfare to zero. Because the offer is fair/generous and accepting still benefits the proposer ($20), there is no justification for punitive rejection. Therefore I accept.</reasoning>
<label>A</label>","As a responder who values others' well-being and social harmony, I prefer outcomes that benefit both players when offers are fair. The proposer is offering me $80 and keeping $20 — a very generous and equitable split in my favor. Rejecting would punish the proposer but would also cut off a large personal gain ($80) and reduce overall welfare to zero. Because the offer is fair/generous and accepting still benefits the proposer ($20), there is no justification for punitive rejection. Therefore I accept.",accept,A,1,,,,
openai/gpt-5-mini,3,asia,responder,80,B,6,"<reasoning>I prefer outcomes that benefit both parties and I value others' well-being. I also have a strong willingness to punish offers I judge as unfair to me, but this offer is very generous: accepting gives me $80 and the Proposer $20, whereas rejecting would give both of us $0. Accepting maximizes my payoff and still leaves the Proposer with a positive share, so there is no reason to punish. Therefore I accept.</reasoning>
<label>B</label>","I prefer outcomes that benefit both parties and I value others' well-being. I also have a strong willingness to punish offers I judge as unfair to me, but this offer is very generous: accepting gives me $80 and the Proposer $20, whereas rejecting would give both of us $0. Accepting maximizes my payoff and still leaves the Proposer with a positive share, so there is no reason to punish. Therefore I accept.",accept,B,1,,,,
openai/gpt-5-mini,3,asia,responder,80,A,7,"<reasoning>The offer gives me $80 and the proposer $20. Accepting maximizes my payoff (better than $0) and is more than fair; there is no reason to punish here because the proposer is being generous. My pro-social preference also values the proposer's wellbeing, so allowing them $20 is acceptable. Rejecting would hurt both of us for no principled reason. Therefore I accept.</reasoning>
<label>A</label>","The offer gives me $80 and the proposer $20. Accepting maximizes my payoff (better than $0) and is more than fair; there is no reason to punish here because the proposer is being generous. My pro-social preference also values the proposer's wellbeing, so allowing them $20 is acceptable. Rejecting would hurt both of us for no principled reason. Therefore I accept.",accept,A,1,,,,
openai/gpt-5-mini,3,asia,responder,80,B,7,"<reasoning>The proposer offers me $80 out of $100, which is very generous and leaves the proposer with $20. My cultural disposition values the well-being of others and I’m willing to reward fair or generous behavior; my readiness to punish only applies to offers I perceive as unfair to me. Accepting yields a large personal gain ($80) while still leaving the proposer something. There is no fairness-based reason to reject, and accepting maximizes both my utility and overall welfare.</reasoning>
<label>B</label>","The proposer offers me $80 out of $100, which is very generous and leaves the proposer with $20. My cultural disposition values the well-being of others and I’m willing to reward fair or generous behavior; my readiness to punish only applies to offers I perceive as unfair to me. Accepting yields a large personal gain ($80) while still leaving the proposer something. There is no fairness-based reason to reject, and accepting maximizes both my utility and overall welfare.",accept,B,1,,,,
openai/gpt-5-mini,3,asia,responder,80,A,8,"<reasoning>The proposer offers me $80 out of $100, which is a very generous and fair split in my favor. Rejecting would punish the proposer but leave me with $0, while accepting gives me a large personal benefit ($80) and still leaves the proposer with $20. I care about others' well-being but also reject unfairness toward myself; this offer is not unfair, so there is no reason to sacrifice my payoff to punish. Therefore I will accept.</reasoning>
<label>A</label>","The proposer offers me $80 out of $100, which is a very generous and fair split in my favor. Rejecting would punish the proposer but leave me with $0, while accepting gives me a large personal benefit ($80) and still leaves the proposer with $20. I care about others' well-being but also reject unfairness toward myself; this offer is not unfair, so there is no reason to sacrifice my payoff to punish. Therefore I will accept.",accept,A,1,,,,
openai/gpt-5-mini,3,asia,responder,80,B,8,"<reasoning>I value both my own payoff and the well-being of others. The proposer is offering a very generous split in my favor ($80 for me, $20 for them). Rejecting would punish them but leave both of us with $0, which is worse for everyone's welfare and gives me a lower payoff. There is no unfairness here to punish, so I should accept and maximize my benefit while still letting the proposer keep something.</reasoning>
<label>[B]</label>","I value both my own payoff and the well-being of others. The proposer is offering a very generous split in my favor ($80 for me, $20 for them). Rejecting would punish them but leave both of us with $0, which is worse for everyone's welfare and gives me a lower payoff. There is no unfairness here to punish, so I should accept and maximize my benefit while still letting the proposer keep something.",accept,B,1,,,,
openai/gpt-5-mini,3,asia,responder,80,A,9,"<reasoning>I get $80 if I accept and $0 if I reject. As someone who values others' well-being and dislikes punishing when not needed, I’m happy that the Proposer also keeps $20 — this is a generous/fair offer. Rejecting would only hurt myself for no fairness gain. So I accept.</reasoning>
<label>A</label>","I get $80 if I accept and $0 if I reject. As someone who values others' well-being and dislikes punishing when not needed, I’m happy that the Proposer also keeps $20 — this is a generous/fair offer. Rejecting would only hurt myself for no fairness gain. So I accept.",accept,A,1,,,,
openai/gpt-5-mini,3,asia,responder,80,B,9,"<reasoning>The proposer offers me $80, which is a very generous split in my favour. As the responder I want to both maximize my own payoff and reinforce fair/generous behaviour. Rejecting would punish the proposer but would also leave me with $0 — a clear loss compared with the offered $80. My predisposition to punish unfairness does not apply here because the offer is not unfair. Therefore the rational and norm-consistent choice is to accept the offer and receive $80 (while letting the proposer keep $20).</reasoning>
<label>B</label>","The proposer offers me $80, which is a very generous split in my favour. As the responder I want to both maximize my own payoff and reinforce fair/generous behaviour. Rejecting would punish the proposer but would also leave me with $0 — a clear loss compared with the offered $80. My predisposition to punish unfairness does not apply here because the offer is not unfair. Therefore the rational and norm-consistent choice is to accept the offer and receive $80 (while letting the proposer keep $20).",accept,B,1,,,,
openai/gpt-5-mini,3,asia,responder,80,A,10,"<reasoning>I value both my own payoff and the well-being of others. The offer gives me $80 and leaves the proposer with $20 — a clearly generous proposal toward me and still leaves the proposer with a positive amount. My willingness to punish unfairness is strong, but this offer is not unfair; rejecting it would only hurt both of us and achieve nothing beneficial. Accepting maximizes my gain while still allowing the proposer to receive something, which aligns with my prosocial preferences.</reasoning>
<label>A</label>","I value both my own payoff and the well-being of others. The offer gives me $80 and leaves the proposer with $20 — a clearly generous proposal toward me and still leaves the proposer with a positive amount. My willingness to punish unfairness is strong, but this offer is not unfair; rejecting it would only hurt both of us and achieve nothing beneficial. Accepting maximizes my gain while still allowing the proposer to receive something, which aligns with my prosocial preferences.",accept,A,1,,,,
openai/gpt-5-mini,3,asia,responder,80,B,10,"<reasoning>The proposer is offering me $80 out of $100, which is generous and far from unfair toward me. Accepting gives me $80 and the proposer $20; rejecting yields $0 for both. Given my preferences (I value others' well‑being and also punish unfairness toward myself), there is no reason to punish here — the offer is very favorable. Accepting maximizes my payoff and rewards the proposer for generosity, so I should accept.</reasoning>
<label>B</label>","The proposer is offering me $80 out of $100, which is generous and far from unfair toward me. Accepting gives me $80 and the proposer $20; rejecting yields $0 for both. Given my preferences (I value others' well‑being and also punish unfairness toward myself), there is no reason to punish here — the offer is very favorable. Accepting maximizes my payoff and rewards the proposer for generosity, so I should accept.",accept,B,1,,,,
openai/gpt-5-mini,3,asia,responder,90,A,1,"<reasoning>I compare outcomes: accepting gives me $90 and the proposer $10; rejecting gives both $0. As someone who values both my own welfare and the well‑being of others, I favour an outcome where both get a positive payoff. I am willing to punish unfair offers, but this offer is generous to me (and leaves the proposer with something). Rejecting would only hurt both of us, so the best choice is to accept.</reasoning>
<label>A</label>","I compare outcomes: accepting gives me $90 and the proposer $10; rejecting gives both $0. As someone who values both my own welfare and the well‑being of others, I favour an outcome where both get a positive payoff. I am willing to punish unfair offers, but this offer is generous to me (and leaves the proposer with something). Rejecting would only hurt both of us, so the best choice is to accept.",accept,A,1,,,,
openai/gpt-5-mini,3,asia,responder,90,B,1,"<reasoning>The offer gives me $90 and the proposer $10 — a very generous and clearly fair split in my favor. My predisposition values others' wellbeing and social harmony, and I also punish unfairness when it's present; here there is no need to punish. Rejecting would hurt both of us for no moral gain. Accepting secures a large benefit for me while leaving the proposer with some reward, so I will accept.</reasoning>
<label>B</label>","The offer gives me $90 and the proposer $10 — a very generous and clearly fair split in my favor. My predisposition values others' wellbeing and social harmony, and I also punish unfairness when it's present; here there is no need to punish. Rejecting would hurt both of us for no moral gain. Accepting secures a large benefit for me while leaving the proposer with some reward, so I will accept.",accept,B,1,,,,
openai/gpt-5-mini,3,asia,responder,90,A,2,"<reasoning>I weigh both my strong concern for others and my willingness to punish unfairness toward me. This offer is very generous to me (I would receive $90) and not unfair, so there is no reason to reject to punish the Proposer. Accepting maximizes my own payoff and still gives the Proposer $10, which also aligns with my prosocial inclinations. Rationally and in line with my preferences, I accept.</reasoning>
<label>A</label>","I weigh both my strong concern for others and my willingness to punish unfairness toward me. This offer is very generous to me (I would receive $90) and not unfair, so there is no reason to reject to punish the Proposer. Accepting maximizes my own payoff and still gives the Proposer $10, which also aligns with my prosocial inclinations. Rationally and in line with my preferences, I accept.",accept,A,1,,,,
openai/gpt-5-mini,3,asia,responder,90,B,2,"<reasoning>The choice is between receiving $90 (if I accept) and $0 (if I reject). I care about fairness and will punish clearly unfair offers, but this offer is extremely generous in my favor—well above an equal split. Accepting maximizes my payoff and rewards the Proposer for generous behavior; rejecting would only harm both of us for no principled reason. Therefore I accept.</reasoning>
<label>B</label>","The choice is between receiving $90 (if I accept) and $0 (if I reject). I care about fairness and will punish clearly unfair offers, but this offer is extremely generous in my favor—well above an equal split. Accepting maximizes my payoff and rewards the Proposer for generous behavior; rejecting would only harm both of us for no principled reason. Therefore I accept.",accept,B,1,,,,
openai/gpt-5-mini,3,asia,responder,90,A,3,"<reasoning>The proposer offers me $90, which is clearly generous. Accepting gives me $90 and the proposer $10; rejecting gives both of us $0. I do care about fairness and will punish unfair behavior by rejecting low offers even at personal cost, but this offer is not unfair — it strongly favors me while still giving the proposer something. I also value others' well‑being, so I prefer a split where both get money rather than both getting nothing. Therefore I accept to maximize my payoff and still allow the proposer to receive something.</reasoning>
<label>A</label>","The proposer offers me $90, which is clearly generous. Accepting gives me $90 and the proposer $10; rejecting gives both of us $0. I do care about fairness and will punish unfair behavior by rejecting low offers even at personal cost, but this offer is not unfair — it strongly favors me while still giving the proposer something. I also value others' well‑being, so I prefer a split where both get money rather than both getting nothing. Therefore I accept to maximize my payoff and still allow the proposer to receive something.",accept,A,1,,,,
openai/gpt-5-mini,3,asia,responder,90,B,3,"<reasoning>The proposer’s offer gives me $90 and them $10. Accepting yields a large personal gain and still leaves the proposer better off than rejecting would. My social preferences value the well‑being of others, so I prefer outcomes that also give the proposer something rather than leaving both with $0. I’m willing to punish unfair offers, but this offer is generous, not unfair, so there is no reason to reject at a personal cost. Therefore I accept.</reasoning>
<label>A</label>","The proposer’s offer gives me $90 and them $10. Accepting yields a large personal gain and still leaves the proposer better off than rejecting would. My social preferences value the well‑being of others, so I prefer outcomes that also give the proposer something rather than leaving both with $0. I’m willing to punish unfair offers, but this offer is generous, not unfair, so there is no reason to reject at a personal cost. Therefore I accept.",reject,B,0,,,,
openai/gpt-5-mini,3,asia,responder,90,A,4,"<reasoning>The offer gives me $90 and leaves the proposer $10. Rejecting would leave both of us with $0, which is worse for me and also worse for the proposer. My preferences include concern for others' well‑being, so I prefer outcomes where both get something rather than both getting nothing. Although I am willing to punish offers I perceive as unfair to me, this offer is more than fair to me, so there is no reason to reject. Accepting maximizes my payoff while still giving the proposer a positive share.</reasoning>
<label>A</label>","The offer gives me $90 and leaves the proposer $10. Rejecting would leave both of us with $0, which is worse for me and also worse for the proposer. My preferences include concern for others' well‑being, so I prefer outcomes where both get something rather than both getting nothing. Although I am willing to punish offers I perceive as unfair to me, this offer is more than fair to me, so there is no reason to reject. Accepting maximizes my payoff while still giving the proposer a positive share.",accept,A,1,,,,
openai/gpt-5-mini,3,asia,responder,90,B,4,"<reasoning>The offer gives me $90 and the proposer $10. My social preferences prioritize others' well-being, but I'm also willing to punish offers that are unfair toward me. This offer is extremely generous in my favor and benefits both players (I get a large payoff, and the proposer still gets something). There is no reason to reject and impose $0 on both of us. Accepting maximizes my own payoff while still allowing the proposer to receive something, which fits my cooperative disposition. Therefore I accept.</reasoning>
<label>B</label>","The offer gives me $90 and the proposer $10. My social preferences prioritize others' well-being, but I'm also willing to punish offers that are unfair toward me. This offer is extremely generous in my favor and benefits both players (I get a large payoff, and the proposer still gets something). There is no reason to reject and impose $0 on both of us. Accepting maximizes my own payoff while still allowing the proposer to receive something, which fits my cooperative disposition. Therefore I accept.",accept,B,1,,,,
openai/gpt-5-mini,3,asia,responder,90,A,5,"<reasoning>I come from a background that values the well‑being of others and fairness, and I’m willing to punish unfair treatment of myself. This offer gives me $90 and the proposer $10 — a very generous (indeed more than fair) split in my favor. Rejecting would punish the proposer but leave both of us with $0; that would harm our mutual well‑being for no good reason here. Since the proposer’s offer is not unfair and accepting maximizes my payoff while still giving the proposer something, I will accept.</reasoning>
<label>A</label>","I come from a background that values the well‑being of others and fairness, and I’m willing to punish unfair treatment of myself. This offer gives me $90 and the proposer $10 — a very generous (indeed more than fair) split in my favor. Rejecting would punish the proposer but leave both of us with $0; that would harm our mutual well‑being for no good reason here. Since the proposer’s offer is not unfair and accepting maximizes my payoff while still giving the proposer something, I will accept.",accept,A,1,,,,
openai/gpt-5-mini,3,asia,responder,90,B,5,"<reasoning>The proposer is offering me $90 out of $100, which is an extremely generous and fair offer. Given my strong pro-social disposition, I value mutual well-being and do not want to punish someone who behaves generously. Rejecting would give both of us $0, which is worse for me and needlessly punitive toward a fair proposer. Accepting yields $90 for me and $10 for them, which maximizes my payoff and is consistent with my preference to reward fair behavior. Therefore I will accept.</reasoning>
<label>B</label>","The proposer is offering me $90 out of $100, which is an extremely generous and fair offer. Given my strong pro-social disposition, I value mutual well-being and do not want to punish someone who behaves generously. Rejecting would give both of us $0, which is worse for me and needlessly punitive toward a fair proposer. Accepting yields $90 for me and $10 for them, which maximizes my payoff and is consistent with my preference to reward fair behavior. Therefore I will accept.",accept,B,1,,,,
openai/gpt-5-mini,3,asia,responder,90,A,6,"<reasoning>The proposer offers me $90 out of $100, which is very generous and well above an even split. Accepting gives me a large positive payoff ($90) and also gives the proposer $10. Rejecting would punish both of us and leave everyone with $0. My cultural disposition values the well-being of others, and my willingness to punish unfairness is meant for low or exploitative offers—not for generous proposals. Therefore accepting maximizes my payoff and is consistent with fairness and collective welfare.</reasoning>
<label>A</label>","The proposer offers me $90 out of $100, which is very generous and well above an even split. Accepting gives me a large positive payoff ($90) and also gives the proposer $10. Rejecting would punish both of us and leave everyone with $0. My cultural disposition values the well-being of others, and my willingness to punish unfairness is meant for low or exploitative offers—not for generous proposals. Therefore accepting maximizes my payoff and is consistent with fairness and collective welfare.",accept,A,1,,,,
openai/gpt-5-mini,3,asia,responder,90,B,6,"<reasoning>The proposer is offering me $90 of the $100. This is an extremely generous and fair (in my view more than fair) split in my favor. Given my inclination to value others' well-being and to reward cooperative, generous behavior, accepting preserves both my large personal benefit and the proposer's smaller share. Rejecting would punish the proposer but would leave both of us with $0, which would harm both parties unnecessarily. There is no fairness-based or retaliatory reason strong enough here to justify sacrificing $90. Therefore I should accept.</reasoning>
<label>B</label>","The proposer is offering me $90 of the $100. This is an extremely generous and fair (in my view more than fair) split in my favor. Given my inclination to value others' well-being and to reward cooperative, generous behavior, accepting preserves both my large personal benefit and the proposer's smaller share. Rejecting would punish the proposer but would leave both of us with $0, which would harm both parties unnecessarily. There is no fairness-based or retaliatory reason strong enough here to justify sacrificing $90. Therefore I should accept.",accept,B,1,,,,
openai/gpt-5-mini,3,asia,responder,90,A,7,"<reasoning>I compare outcomes: accepting gives me $90 and the proposer $10; rejecting gives both $0. I care about others' well-being, but I also punish offers that are unfair to me. This offer is very generous in my favor and not unfair, so there is no reason to reject and hurt both of us. Accepting maximizes my payoff while still leaving the proposer with something, which aligns with my pro-social preferences.</reasoning>
<label>A</label>","I compare outcomes: accepting gives me $90 and the proposer $10; rejecting gives both $0. I care about others' well-being, but I also punish offers that are unfair to me. This offer is very generous in my favor and not unfair, so there is no reason to reject and hurt both of us. Accepting maximizes my payoff while still leaving the proposer with something, which aligns with my pro-social preferences.",accept,A,1,,,,
openai/gpt-5-mini,3,asia,responder,90,B,7,"<reasoning>The offer gives me $90 and the proposer $10. My cultural disposition is strongly pro-social, so I value the proposer's wellbeing as well, but I also am willing to punish unfairness toward myself. This offer is extremely generous to me and not unfair in any way, so there is no reason to punish. Rejecting would cost me $90 for no gain. Accepting yields a large personal gain while the proposer still receives something. Therefore I accept.</reasoning>
<label>B</label>","The offer gives me $90 and the proposer $10. My cultural disposition is strongly pro-social, so I value the proposer's wellbeing as well, but I also am willing to punish unfairness toward myself. This offer is extremely generous to me and not unfair in any way, so there is no reason to punish. Rejecting would cost me $90 for no gain. Accepting yields a large personal gain while the proposer still receives something. Therefore I accept.",accept,B,1,,,,
openai/gpt-5-mini,3,asia,responder,90,A,8,"<reasoning>The offer gives me $90 while the Proposer gets $10. If I accept I get $90; if I reject both get $0. I value fairness and am willing to punish unfairness, but this offer is very generous and benefits me greatly. Rejecting would only harm both of us for no moral or strategic gain. Therefore I should accept the offer.</reasoning>
<label>A</label>","The offer gives me $90 while the Proposer gets $10. If I accept I get $90; if I reject both get $0. I value fairness and am willing to punish unfairness, but this offer is very generous and benefits me greatly. Rejecting would only harm both of us for no moral or strategic gain. Therefore I should accept the offer.",accept,A,1,,,,
openai/gpt-5-mini,3,asia,responder,90,B,8,"<reasoning>I value the well‑being of others and dislike unfairness, but this offer is very generous to me and still gives the proposer something. Rejecting would punish both of us for no good reason. Accepting maximizes my payoff ($90) while leaving the proposer with a positive amount ($10), so I accept.</reasoning>
<label>B</label>","I value the well‑being of others and dislike unfairness, but this offer is very generous to me and still gives the proposer something. Rejecting would punish both of us for no good reason. Accepting maximizes my payoff ($90) while leaving the proposer with a positive amount ($10), so I accept.",accept,B,1,,,,
openai/gpt-5-mini,3,asia,responder,90,A,9,"<reasoning>The offer gives me $90 and the proposer $10. Accepting maximizes my payoff and avoids harming the proposer. My inclination to punish unfairness doesn’t apply here because the offer is generous, and my concern for others’ well‑being means I prefer a positive outcome for both of us rather than rejecting and leaving both with $0. Therefore I accept.</reasoning>
<label>A</label>","The offer gives me $90 and the proposer $10. Accepting maximizes my payoff and avoids harming the proposer. My inclination to punish unfairness doesn’t apply here because the offer is generous, and my concern for others’ well‑being means I prefer a positive outcome for both of us rather than rejecting and leaving both with $0. Therefore I accept.",accept,A,1,,,,
openai/gpt-5-mini,3,asia,responder,90,B,9,"<reasoning>As a responder I value others' well-being and I am willing to punish unfairness toward myself, but this offer ($90 to me, $10 to proposer) is very generous to me and not unfair. Accepting gives me $90 and still leaves the proposer with $10; rejecting would punish them but would also leave me with $0 for no good reason. Accepting maximizes my payoff and still provides a positive outcome for the proposer, so I accept.</reasoning>
<label>B</label>","As a responder I value others' well-being and I am willing to punish unfairness toward myself, but this offer ($90 to me, $10 to proposer) is very generous to me and not unfair. Accepting gives me $90 and still leaves the proposer with $10; rejecting would punish them but would also leave me with $0 for no good reason. Accepting maximizes my payoff and still provides a positive outcome for the proposer, so I accept.",accept,B,1,,,,
